player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Haason Reddick,11768,LB,ARZ,16,22,2,83.7,1,1,1,57.5,60.4,12.2,78.7,58.2,66.7,4,10,0,18,13.6,12,2,5,96.6,36,4,627,11,367,846,127,0,0,127,0,1,719,111,368,80,35,54,43,18,0,309,231,8.6
Derek Barnett,11769,ED,PHI,6,2,0,,0,0,24,59.1,67.5,40.8,62.3,76.4,78.8,5,9,0,,6.7,1,0,2,0,0,3,0,0,1,234,233,0,0,227,6,0,1,169,64,1,13,12,0,17,0,0,0,
Malik Hooker,11770,S,IND,15,12,0,44.4,0,0,14,82.2,79.2,67.8,,71.4,75.6,0,0,2,24,11.1,6,2,1,60.2,4,0,48,3,616,977,2,0,0,2,0,900,975,0,361,24,3,36,9,0,1,51,25,12.8
Marlon Humphrey,11771,CB,BLT,15,5,0,51.8,0,1,3,82,78.7,15,56.6,66.2,52.8,0,0,2,42,16.7,9,11,8,74.6,43,0,68,664,534,787,4,0,0,4,0,0,783,2,251,51,8,40,83,0,4,465,163,10.8
Jonathan Allen,11772,DI,WAS,16,14,0,,0,0,32,61.2,69.7,66.8,68.2,65.2,69.3,7,21,0,,7.3,4,0,2,0,0,8,4,0,3,780,775,55,398,8,314,0,5,466,311,0,29,37,0,36,0,0,0,
Adoree' Jackson,11773,CB,TEN,16,5,1,62.9,0,0,31,69,73,67.1,81.4,84,74.5,0,2,2,68,5.2,4,7,2,95.1,66,0,55,792,578,959,15,0,0,15,0,7,944,7,374,87,19,68,105,2,5,823,242,12.5
Jarrad Davis,11776,LB,DET,16,23,0,76.9,0,1,11,64.5,51,12.6,74.5,32.9,53.4,3,21,0,38,14.9,17,2,4,106.6,40,6,807,3,457,976,114,0,0,114,0,13,862,127,392,39,40,74,52,30,2,344,233,8.6
Charles Harris,11777,ED,MIA,11,4,0,100,1,0,17,67.2,60.4,54.1,63.6,54.8,45.9,3,16,0,-4,15.8,3,0,4,79.2,1,1,1,0,5,347,346,1,8,327,10,0,1,177,165,0,7,12,1,20,0,-4,2,-4
Gareon Conley,11779,CB,OAK,14,5,0,54,0,0,23,61.5,64,87.4,56.2,69,55.6,0,0,3,48,11.6,5,10,4,72.8,27,0,54,586,373,679,17,0,0,17,0,0,662,1,305,22,9,33,50,0,3,369,144,13.7
Jabrill Peppers,11780,S,CLV,16,14,0,68.6,0,0,8,77.3,77.6,87.6,58.8,74.1,67.5,3,8,1,32,13.1,11,4,2,116.5,24,1,196,47,413,765,133,0,0,133,0,280,632,69,283,108,20,59,35,12,5,249,125,10.4
Takkarist McKinley,11781,ED,ATL,15,4,0,100,0,0,2,48,61.5,46,66.5,57.9,48.7,8,34,0,17,15.8,3,0,4,118.8,1,8,6,0,15,619,612,0,18,522,72,0,7,410,194,0,16,12,1,50,0,17,24,17
Tre'Davious White,11782,CB,BUF,16,4,0,57.7,4,0,4,62.5,61,66.5,55.5,53.6,53.5,0,0,2,43,16.1,10,5,10,75.6,30,0,48,877,557,961,6,0,0,6,0,3,955,2,402,26,11,48,52,0,2,357,94,11.9
Taco Charlton,11783,ED,DAL,13,7,1,0,0,0,9,62.1,64.3,76.8,58.6,64.9,59.3,4,12,0,,8,2,0,1,39.6,0,1,0,0,8,428,428,0,2,403,23,0,0,232,188,0,12,16,1,17,0,0,0,
T.J. Watt,11785,ED,PIT,16,5,2,75,3,6,25,38.7,75.7,47.8,78.7,83.2,40.5,11,28,0,24,17.7,11,1,6,99.7,18,13,40,1,131,903,841,0,0,840,1,0,62,458,314,21,47,46,24,52,0,202,142,11.2
Reuben Foster,11786,LB,SF,6,2,0,74.1,0,0,28,42.6,44.3,36.4,63,52.9,28.3,3,2,0,38,29.3,12,1,2,123.7,20,0,274,4,181,337,34,0,0,34,0,6,303,31,125,19,14,27,27,5,2,228,166,11.4
Kevin King,11788,CB,GB,6,3,0,52.2,1,0,12,59.9,56.6,25.6,56.2,49.3,56.7,0,0,1,31,15.8,3,0,2,84.1,12,0,29,251,185,305,1,0,0,1,0,0,304,1,119,23,2,13,23,0,2,153,63,12.8
Budda Baker,11791,CB,ARZ,14,14,0,84.1,0,1,1,60.6,65.9,69.8,60.5,77,70.9,0,10,0,45,11.1,12,1,4,117,58,3,135,15,464,939,124,0,0,124,0,24,815,65,410,640,40,82,69,13,3,594,397,10.2
Marcus Maye,11794,S,NYJ,6,6,0,50,0,1,22,71.2,80,84.3,95.2,75,77,0,0,1,10,11.9,5,1,0,62.5,2,1,48,2,221,393,6,0,0,6,0,314,387,2,170,23,5,31,4,1,1,18,10,9
Curtis Samuel,11795,WR,CAR,2,0,0,,0,0,5,60,64.7,89.5,,60,,0,0,0,,,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,
Marcus Williams,11797,S,NO,18,6,0,73.7,0,1,20,66,71.1,88.9,93.1,72.6,66.9,0,0,2,58,14.5,9,0,1,115.6,14,1,111,6,714,1072,10,0,0,10,0,921,1062,12,346,23,2,47,19,1,5,259,87,18.5
Sidney Jones,11798,CB,PHI,9,4,0,67.4,1,0,24,47.6,47.5,82.5,55.5,50.2,29.6,0,1,0,30,25,8,2,2,99.2,31,0,22,85,238,321,2,0,0,2,0,13,319,3,80,199,7,20,46,1,2,292,161,9.4
Quincy Wilson,11801,CB,IND,15,6,0,73.2,0,0,14,67.8,69.9,86.5,66,72.9,56.7,0,0,1,32,14.3,5,1,4,91.7,30,0,44,477,400,558,4,0,0,4,0,1,554,1,157,32,5,24,41,0,1,302,154,10.1
Tyus Bowser,11802,ED,BLT,16,1,0,100,0,0,3,62.7,61.2,82.9,63.1,52.3,73.6,1,10,0,-1,0,0,0,1,79.2,1,1,4,0,34,178,167,0,0,167,0,0,11,85,59,5,1,1,1,12,0,-1,4,-1
Ryan Anderson,11804,ED,WAS,13,3,0,0,0,1,32,88.8,86.8,85,57.9,83.8,67.9,1,8,0,,14.3,2,0,0,39.6,0,2,0,0,11,164,161,0,1,160,0,0,3,91,62,2,7,9,1,11,0,0,0,
Justin Evans,11805,S,TB,10,5,0,85,0,0,30,65.8,67.6,53.5,55.5,70.8,74.8,0,1,1,39,7.4,4,2,1,121,17,0,108,4,374,605,5,0,0,5,0,422,600,2,229,66,11,45,20,1,2,201,51,11.8
DeMarcus Walker,11806,DI,DEN,3,0,0,,0,0,10,,85,75,74.8,73.2,70.7,0,3,0,,0,0,0,0,0,0,1,0,0,0,21,21,0,18,2,1,0,0,16,5,0,3,2,0,4,0,0,0,
Teez Tabor,11808,CB,DET,10,2,0,81.5,1,0,11,29.9,32.2,24,50.9,65.7,82.3,0,0,0,45,4.2,1,0,5,158.3,22,0,24,152,176,276,1,0,0,1,0,1,275,4,96,97,5,21,27,0,4,371,88,16.9
Raekwon McMillan,11809,LB,MIA,16,17,0,87.8,0,2,17,42,60.2,61.3,49.9,78.5,62.3,0,3,0,29,11.3,13,0,1,143.6,36,0,773,1,366,831,2,0,0,2,0,0,829,31,434,55,55,85,41,3,6,368,190,10.2
Dalvin Tomlinson,11810,DI,NYG,16,15,0,100,0,0,21,60.9,76.1,88.7,55.6,80,79.2,0,18,0,14,0,0,0,0,118.8,1,0,0,0,2,628,628,222,402,1,3,0,0,309,317,0,27,36,1,18,0,14,7,14
Obi Melifonwu,11811,S,NE,2,0,0,100,0,0,19,56.3,55.2,72.6,53.1,60.5,72.5,0,0,0,5,0,0,0,0,87.5,1,0,8,3,11,20,1,0,0,1,0,1,19,4,5,7,0,1,1,0,0,5,0,5
Zach Cunningham,11812,LB,HST,15,18,1,81.1,0,2,13,60,68.5,84.8,69.8,74.9,57.4,3,6,1,31,10.6,13,3,1,100.6,60,0,665,15,479,817,61,0,0,61,0,6,756,40,298,70,52,92,74,9,2,543,332,9.1
Tanoh Kpassagnon,11814,ED,KC,10,0,0,0,0,0,16,53.9,70,82.4,64.8,75.3,73.9,1,11,0,,0,0,0,0,39.6,0,0,4,0,11,124,119,0,1,118,0,0,5,91,22,1,1,3,1,12,0,0,0,
Chidobe Awuzie,11815,CB,DAL,17,9,0,62.8,0,1,9,65.4,63.9,87.8,58.7,52,59.4,0,0,1,38,10.5,10,9,1,99.6,59,0,104,870,618,1018,8,0,0,8,0,0,1010,1,399,35,13,76,94,0,4,801,150,13.6
Josh Jones,11816,S,GB,11,14,0,65.4,0,0,12,59.2,62.3,48.5,63.2,67.5,65.4,0,6,0,29,10.5,6,1,1,98.7,17,1,266,18,279,502,31,0,0,31,0,122,471,32,191,64,14,37,26,7,1,183,94,10.8
Larry Ogunjobi,11820,DI,CLV,16,7,0,100,0,1,8,53.6,60.6,54.7,58.8,67.3,52.9,8,21,0,8,10.4,5,0,4,139.6,1,7,1,0,21,930,929,308,529,0,92,0,1,563,346,0,33,36,1,36,1,8,1,8
Ahkello Witherspoon,11821,CB,SF,13,4,0,54.4,3,0,28,39.8,44.5,60.1,,66.4,58.1,0,0,0,45,17.4,8,1,10,98,37,0,68,589,431,700,23,0,0,23,0,0,677,0,269,20,6,34,68,0,5,425,160,11.5
Dawuane Smoot,11823,ED,JAX,8,1,0,0,0,0,15,63.7,71.6,56.6,67.1,67.8,52.7,4,9,0,,16.7,1,0,1,39.6,0,0,0,0,5,171,171,0,0,170,1,0,0,125,41,0,4,4,1,13,0,0,0,
Jordan Willis,11828,ED,CIN,16,6,1,,0,0,7,61.6,53.6,78.4,55.5,51.4,29.8,4,14,0,,23.1,6,0,1,0,0,2,3,0,2,537,534,5,50,445,34,0,3,295,240,0,13,14,0,20,0,0,0,
Chris Wormley,11829,DI,BLT,17,2,5,,0,0,3,54.8,68.8,69.6,62.4,70.9,42.9,1,18,0,,15,3,0,1,0,0,1,0,0,6,426,425,19,305,7,94,0,1,239,181,0,11,15,0,20,0,0,0,
Duke Riley,11830,LB,ATL,14,14,0,83.3,0,0,2,57.6,41.4,82.1,50.4,28.7,34.8,1,0,0,51,17.6,12,1,1,125.9,30,0,346,8,244,408,5,0,0,5,0,4,403,7,157,44,14,42,36,1,3,272,186,9.1
Alex Anzalone,11831,LB,NO,18,10,0,75.8,0,2,20,67.8,67.7,83.9,74.7,53.2,77.1,3,11,1,22,11.5,7,1,1,98.5,25,2,443,12,333,542,42,1,0,41,0,10,500,72,137,35,18,44,33,16,2,204,105,8.2
Daeshon Hall,11832,ED,PHI,4,0,0,,0,0,24,,70.4,95.2,63.1,66.5,71.2,0,1,0,,0,0,0,0,0,0,1,0,0,0,25,23,0,0,23,0,0,2,20,5,0,2,1,0,2,0,0,0,
Tim Williams,11833,ED,BLT,7,1,0,,0,0,3,64.3,74.2,40.2,66.9,80.1,76.7,1,4,0,,0,0,0,1,0,0,2,1,0,11,120,118,0,1,117,0,0,2,77,32,0,6,5,0,7,0,0,0,
Tarell Basham,11835,ED,NYJ,8,1,0,,0,0,22,62.7,69.1,80.2,57.3,75.4,75.4,2,2,0,,0,0,0,0,0,0,0,0,0,3,99,98,0,2,90,6,0,1,62,34,0,4,4,0,4,0,0,0,
Fabian Moreau,11836,CB,WAS,16,7,0,65.6,0,3,32,58.3,60.4,62.2,60.5,70.1,77.7,0,1,1,90,7.3,4,4,8,105.8,40,0,59,281,559,840,3,0,0,3,0,8,837,8,273,489,12,44,61,1,3,578,273,14.5
Derek Rivers,11838,ED,NE,7,0,0,,0,0,19,61.1,48.4,81.5,47.8,57.5,74.2,0,4,0,,0,0,0,0,0,0,1,2,0,1,97,95,0,1,92,2,0,2,79,17,0,2,2,0,5,0,0,0,
Shaquill Griffin,11845,CB,SEA,17,9,0,64.8,0,0,29,48.1,50.7,68.8,56.2,62.1,49.3,0,0,2,57,16.3,13,7,6,101.2,59,0,87,841,642,1015,45,0,0,45,0,3,970,1,372,39,17,58,91,0,5,785,233,13.3
Jourdan Lewis,11846,CB,DAL,14,2,0,67.9,0,0,9,72.8,76.6,82.1,67.1,87.5,57.9,0,2,1,45,13.3,2,0,0,86,19,0,9,12,138,193,1,0,0,1,0,3,192,11,44,168,4,11,28,2,1,204,110,10.7
John Johnson III,11847,S,LA,19,22,0,72.5,0,1,26,86.4,83.6,86,57.9,76.8,83.8,2,0,5,32,6.9,9,7,0,89,37,0,467,62,715,1155,40,0,0,40,0,503,1115,19,421,83,37,100,51,2,6,328,132,8.9
Montravius Adams,11848,DI,GB,16,6,0,,0,0,12,60,66.8,84.1,62.8,64,48.1,0,4,0,,5,1,0,0,0,0,2,0,0,0,213,212,35,152,1,24,0,1,117,96,0,6,13,0,6,0,0,0,
Delano Hill,11849,S,SEA,13,8,0,66.7,0,0,29,56.1,62.1,80.8,56.8,74.2,69,2,1,0,41,11.1,3,1,1,140,10,0,113,18,202,320,37,0,0,37,0,119,283,16,102,33,5,16,15,3,2,154,68,15.4
Cameron Sutton,11850,CB,PIT,11,0,0,76.7,0,0,25,55.9,54.2,82.6,48.9,52.4,73.8,2,0,1,40,5.3,1,1,0,130.3,23,0,40,83,169,240,14,0,0,14,0,2,226,19,52,101,5,18,30,2,3,323,79,14
Kenny Golladay,11851,WR,DET,1,0,0,,1,0,11,60,60,62.6,,,,0,0,0,,,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Cordrea Tankersley,11852,CB,MIA,1,0,0,100,0,0,17,49.4,53.6,74.3,,65.3,29.2,0,0,0,21,33.3,1,0,0,118.8,3,0,6,20,14,29,0,0,0,0,0,0,29,0,15,3,0,2,3,0,0,42,10,14
Rasul Douglas,11854,CB,PHI,16,5,0,68.4,0,0,24,69.9,72.5,58.1,,84.5,71.8,0,0,3,38,8.2,6,1,3,91,54,0,33,571,467,660,4,0,0,4,0,36,656,0,193,16,24,62,79,0,3,666,257,12.3
Nazair Jones,11857,DI,SEA,10,3,0,,0,0,29,59.5,56.8,8.1,58.5,63.9,28.7,2,2,0,,20,2,0,2,0,0,0,0,0,1,139,139,2,87,9,41,0,0,75,63,0,4,5,0,4,0,0,0,
Trey Hendrickson,11858,ED,NO,6,1,0,,1,0,20,70.4,65.1,50.7,62.2,62.8,75.5,3,8,0,,0,0,0,1,0,0,0,0,0,3,157,155,2,17,121,15,0,2,97,57,0,4,7,0,11,0,0,0,
Vince Biegel,11863,ED,NO,4,0,0,,0,0,20,,57.2,65.2,59.1,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,4,2,0,0,2,0,0,2,2,2,0,0,0,0,0,0,0,0,
Jaleel Johnson,11864,DI,MIN,16,5,0,,0,1,18,,53.7,61.5,58.2,52.9,74,1,5,0,,0,0,0,1,0,0,1,1,0,0,261,259,83,171,0,5,0,2,143,118,0,3,6,0,7,0,0,0,
Tedric Thompson,11866,S,SEA,15,7,0,57.1,0,0,29,67.7,67.2,86.8,59.3,61.4,52.1,0,0,1,39,17.7,11,2,0,82.4,8,0,29,1,472,730,6,0,0,6,0,675,724,1,257,19,3,44,14,0,2,77,33,9.6
Eddie Jackson,11867,S,CHI,14,4,0,54.5,0,2,6,94.7,93.2,41.1,72,76.7,48.5,0,0,6,75,21,13,8,2,54.9,24,1,149,0,625,906,3,0,0,3,0,652,903,1,280,102,18,45,44,1,3,256,158,10.7
Rayshawn Jenkins,11868,S,LAC,12,5,0,69.2,0,0,27,54.9,63.1,82.6,78.3,85.7,72,1,0,0,32,11.5,3,0,0,87.3,9,1,42,2,162,238,20,0,0,20,0,136,218,5,71,37,8,18,13,2,0,86,64,9.6
Carl Lawson,11871,ED,CIN,7,2,0,,0,0,7,60.2,79.4,40,80.9,60.8,75.7,7,17,0,,0,0,0,2,0,0,1,0,0,2,225,224,0,1,220,3,0,1,184,39,1,2,3,0,25,0,0,0,
Tarik Cohen,11874,HB,CHI,1,0,0,,0,0,6,,60,60,,,,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Ben Gedeon,11875,LB,MIN,15,20,0,66.7,0,0,18,60,63.5,80.3,60.4,64,89.6,0,1,0,56,2.2,1,1,0,100,12,0,259,0,114,311,29,0,0,29,0,5,282,7,190,17,11,25,18,1,0,183,115,15.3
Montae Nicholson,11878,S,WAS,10,9,0,76.5,0,0,32,42.8,47.2,43,64.5,68.6,29.1,0,1,0,31,20.9,9,1,2,132.5,13,0,100,9,319,467,7,0,0,7,0,299,460,10,138,51,6,25,17,1,1,192,171,14.8
Jalen Reeves-Maybin,11879,LB,DET,9,2,0,75,0,0,11,56.5,58.3,80.3,53.2,62,56.5,0,0,0,20,11.1,1,0,0,97.9,3,0,69,0,58,111,26,0,0,26,0,0,85,6,47,15,5,6,4,0,0,32,0,10.7
Samson Ebukam,11880,ED,LA,19,13,1,75,0,4,26,51.5,63.2,58.5,65.5,65.3,50.2,3,27,1,32,15.4,8,1,3,82.6,12,3,29,10,131,793,720,0,1,718,1,0,73,336,326,34,20,31,16,33,1,89,61,7.4
Deatrich Wise Jr.,11886,ED,NE,17,7,0,100,1,0,19,61.7,60,60,56.9,64.3,73.4,11,14,0,21,6.7,2,0,2,118.8,1,5,1,0,1,459,457,2,96,276,83,0,2,315,143,1,14,21,1,30,0,21,12,21
Ryan Glasgow,11893,DI,CIN,3,1,0,,0,0,7,66.5,84.1,80.8,59.1,83.6,52.3,2,1,0,,10,1,0,0,0,0,0,0,0,0,92,92,14,75,0,3,0,0,47,45,0,5,8,0,3,0,0,0,
Wayne Gallman,11895,HB,NYG,1,0,0,,0,0,21,,60,60,60,,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
Carlos Watkins,11897,DI,HST,4,1,0,,0,0,13,60,72.9,77.4,64.8,70.4,70.4,0,4,0,,0,0,0,0,0,0,1,0,0,0,43,43,0,25,4,14,0,0,30,13,0,1,1,0,5,0,0,0,
Grover Stewart,11899,DI,IND,17,5,0,,1,0,14,55.8,52.4,2.8,51.9,65.2,40.4,0,4,0,,10,2,0,5,0,0,1,0,0,5,333,332,114,208,0,10,0,1,168,160,0,8,13,0,5,0,0,0,
Blair Brown,11903,LB,JAX,2,0,0,,0,0,15,60.8,58.8,69.7,,58.4,,0,0,0,,,0,0,0,0,0,0,4,0,2,5,1,0,0,1,0,0,4,0,3,0,0,0,0,0,0,0,0,
Damontae Kazee,11904,S,ATL,16,19,1,52.6,2,1,2,82.7,77.9,14.9,74,70.8,58.9,0,1,7,24,16,16,2,3,64.3,10,0,113,8,621,991,3,0,0,3,0,828,988,3,367,39,9,65,19,1,2,104,41,10.4
Desmond King II,11906,CB,LAC,18,11,0,74.7,0,0,27,90.1,88.6,66,86.5,66.1,60.3,3,6,3,38,14.6,12,6,4,87.1,68,1,69,25,606,910,37,0,0,37,0,10,873,19,285,768,26,59,91,10,3,557,425,8.2
Corn Elder,11907,CB,CAR,8,0,0,75,0,0,5,47.7,49.2,81,59,59.1,31.6,0,0,0,35,33.3,2,0,0,156.3,3,0,1,44,38,63,0,0,0,0,0,3,63,1,24,13,1,4,4,0,2,63,10,21
Jayon Brown,11910,LB,TEN,16,20,0,64.3,0,2,31,84.6,81.2,52.1,86.6,62.2,68.7,4,7,1,23,10,10,5,3,69.4,36,7,715,30,449,852,50,0,0,50,0,1,802,103,300,54,40,70,56,18,0,285,183,7.9
Nate Hairston,11913,CB,IND,10,6,0,79.4,0,0,14,48.4,51.6,84.5,55.1,64.8,72.8,0,0,0,32,6.5,2,1,1,139.2,27,0,26,338,256,413,12,0,0,12,0,1,401,3,154,36,9,23,34,0,3,352,117,13
Anthony Walker,11916,LB,IND,17,27,1,74.1,0,0,14,54.1,58.2,85.9,74.4,59.2,56,1,6,1,25,14,19,2,1,104.6,40,1,738,2,435,824,7,0,0,7,0,1,817,29,360,75,55,90,54,8,4,309,179,7.7
Matt Milano,11918,LB,BUF,13,18,0,61.4,1,0,4,77.3,76.1,84.7,63.8,67.8,40.4,2,9,3,29,18.6,19,4,2,67,27,1,626,8,381,741,52,0,0,52,0,7,689,56,304,48,37,65,44,12,2,285,202,10.6
Jamal Agnew,11920,CB,DET,5,0,0,71.4,0,0,11,45.6,49.7,79.1,66.6,62.7,39.1,0,0,0,31,22.2,2,1,0,103.6,10,0,11,17,75,117,2,0,0,2,0,1,115,1,41,86,2,7,14,0,0,141,62,14.1
Marquel Lee,11923,LB,OAK,16,17,0,80,0,0,23,57.4,61,0,54.8,69.4,60.1,3,2,0,74,11.3,7,2,3,120.3,20,0,375,1,170,448,30,0,0,30,0,0,418,16,262,42,21,38,25,5,1,242,205,12.1
Davon Godchaux,11934,DI,MIA,16,15,0,,1,0,17,58.8,72.7,64.6,52.5,83.3,68,3,13,0,,4.1,2,0,3,0,0,1,1,0,4,675,674,72,467,1,134,0,1,354,317,0,24,32,0,17,0,0,0,
Ukeme Eligwe,11938,LB,NYG,3,0,1,100,0,0,21,70.2,49.3,75.8,68.8,26.1,76,1,1,0,8,0,0,0,0,87.5,3,0,34,1,21,38,2,0,0,2,0,0,36,8,9,1,0,2,3,2,0,15,14,5
Caleb Brantley,11939,DI,WAS,5,0,0,,0,0,32,,41.3,0,57.6,47.6,67.3,0,1,0,,0,0,0,1,0,0,0,0,0,0,37,37,2,20,2,13,0,0,22,15,0,1,1,0,1,0,0,0,
Nathan Gerry,11940,LB,PHI,11,5,1,80,0,0,24,62.5,52.3,79.3,64.6,45.3,58.7,0,0,1,18,13.6,3,0,0,93.8,8,0,124,0,58,142,10,0,0,10,0,1,132,7,77,4,9,14,10,0,1,80,49,10
Chuck Clark,11941,S,BLT,15,5,0,68.8,0,0,3,58.4,57.7,84.8,47.8,59.8,57.3,0,2,1,24,15,3,0,0,107.6,11,0,78,13,172,262,21,0,0,21,0,94,241,13,77,53,4,12,16,2,3,133,46,12.1
Mike Tyson,11942,S,HST,5,0,0,0,0,0,13,61.3,59.2,77.6,58.9,50.5,58.4,0,0,0,,25,1,1,0,39.6,0,0,26,1,105,142,0,0,0,0,0,108,142,2,35,7,0,3,2,0,0,0,0,
Tanzel Smart,11944,DI,LA,2,0,0,,0,0,26,,66.3,71.5,56.1,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,6,6,5,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,
Xavier Woods,11946,S,DAL,16,9,0,69.2,0,1,9,72.3,68,40.5,,60.5,64.4,0,0,2,40,12.3,9,7,2,70,18,0,163,3,613,1015,8,0,0,8,0,796,1007,0,402,45,7,55,26,0,1,184,95,10.2
Jordan Evans,11947,LB,CIN,14,14,0,77.4,0,0,7,38.9,50.7,82.2,64.5,65.3,73.7,0,0,1,42,9.2,6,2,0,134,24,2,391,7,254,510,33,0,0,33,0,4,477,12,244,75,20,45,31,2,4,307,169,12.8
Alex Armah,11948,FB,CAR,2,0,0,,0,0,5,,60,60,60,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,
Vincent Taylor,11949,DI,MIA,8,5,0,,0,0,17,62,73.8,83.5,66.2,70.1,68.1,0,7,0,,3.7,1,0,0,0,0,2,0,0,0,204,204,10,161,0,33,0,0,106,98,0,15,21,0,9,0,0,0,
Tanner Vallejo,11950,LB,CLV,6,4,0,90.9,0,0,8,44,39.4,78.3,66.8,40.9,45.4,0,1,0,23,20,5,0,0,142.8,10,0,119,2,71,145,9,0,0,9,0,3,136,13,61,12,11,16,11,1,1,121,43,12.1
Al-Quadin Muhammad,11951,ED,IND,17,9,1,,0,0,14,64.2,63.2,80.4,54.8,65.8,82.1,3,13,0,,0,0,0,2,0,0,1,0,0,7,542,541,0,0,499,42,0,1,305,230,0,17,21,0,17,0,0,0,
D.J. Jones,11953,DI,SF,10,3,0,,0,0,28,,58,85,50.7,59.9,29.8,1,4,0,,15.8,3,0,0,0,0,0,0,0,0,239,239,175,61,0,3,0,0,96,143,0,10,13,0,5,0,0,0,
Pita Taumoepenu,11957,ED,SF,2,0,0,100,0,0,28,64.9,63.2,75,60,59.2,69.9,0,0,0,5,0,0,0,0,87.5,1,0,1,0,4,21,19,0,0,19,0,0,2,1,16,1,0,1,1,0,0,5,3,5
Derrick Jones,11959,CB,NYJ,1,0,0,75,0,0,22,89.9,79.1,76.5,,45.5,36.3,0,0,0,9,25,1,0,0,83.3,3,0,2,30,17,38,0,0,0,0,0,0,38,0,21,6,3,3,4,0,0,18,7,6
Jeremiah Ledbetter,11960,DI,TB,1,0,0,,0,0,30,,54.2,74.7,64.8,51,67.3,0,1,0,,0,0,0,0,0,0,0,0,0,0,17,17,3,14,0,0,0,0,9,8,0,1,1,0,1,0,0,0,
Brandon Wilson,11962,S,CIN,10,1,0,71.4,0,0,7,37.3,36.7,76.1,56.8,52.9,26.8,0,1,0,19,50,1,0,0,149.4,5,0,16,8,48,54,7,0,0,7,0,2,47,2,4,21,0,0,7,1,1,81,33,16.2
Rudy Ford,11963,S,ARZ,5,1,0,100,0,0,1,48.9,42.1,77.4,,44.7,26.1,0,0,0,64,50,2,0,0,158.3,2,0,7,0,36,63,1,0,0,1,0,45,62,0,27,9,0,1,2,0,1,77,25,38.5
Conor McDermott,11966,T,BUF,1,0,0,,0,0,4,,60,60,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
Ifeadi Odenigbo,11975,ED,ARZ,1,1,0,,0,0,1,,61.7,73.7,58.9,61.3,69.6,0,0,0,,0,0,0,0,0,0,0,0,0,0,7,7,0,0,7,0,0,0,2,5,0,0,0,0,0,0,0,0,
Shalom Luani,11976,S,SEA,3,0,0,100,0,0,29,72.9,81.4,71.3,67.7,60,78,1,0,0,3,0,0,0,0,79.2,1,0,5,1,8,11,0,0,0,0,0,3,11,1,2,2,2,2,1,1,0,3,0,3
Isaac Rochell,11980,ED,LAC,18,2,0,,0,0,27,63.8,55.1,89.8,55.4,49.8,36.2,1,22,1,,16.7,4,0,0,0,0,7,0,0,1,587,587,16,31,400,140,0,0,406,180,0,20,18,0,30,0,0,0,
Adrian Colbert,11983,S,SF,6,3,0,90.9,0,0,28,32.1,31.7,83.1,55.9,53.4,48.4,0,1,0,75,25,6,1,0,158.3,10,0,10,1,209,320,1,0,0,1,0,285,319,2,109,23,2,15,11,1,4,223,44,22.3
Josh Harvey-Clemons,11985,LB,WAS,14,1,1,54.2,0,0,32,55.1,51.4,79.2,58.4,30.5,44.8,1,4,0,18,25,5,2,1,63.2,13,1,136,4,152,196,7,0,0,7,0,4,189,29,15,45,8,14,24,6,0,92,47,7.1
Elijah Lee,11987,LB,SF,12,7,0,85,0,1,28,53.8,58.2,56.1,54.9,66.2,79.5,1,4,0,28,6.3,4,2,1,107.3,34,1,411,3,247,476,30,0,0,30,0,7,446,28,201,25,27,52,40,6,1,310,200,9.1
Joshua Holsey,11990,CB,WAS,1,0,0,75,0,0,32,40.5,42.8,73.7,,61.3,25.7,0,0,0,13,50,2,0,0,94.8,3,0,2,3,23,29,0,0,0,0,0,0,29,0,6,24,0,2,4,0,0,29,29,9.7
